#Archive/File	Name	Time	Size	Type
Archive	GSE81274_RAW.tar	06/26/2016 09:31:55	30788321280	TAR
File	GSM2148579_CLL_CM_H3K4me1_3215_1-5-30597_CM37-18.bigWig	05/06/2016 13:26:30	268151415	BIGWIG
File	GSM2148581_CLL_CM_IgG_3215_1-5-30597_CM37-20.bigWig	05/06/2016 13:37:41	84218079	BIGWIG
File	GSM2148582_CLL_CM_H3K27ac_3240_1-5-47651_CM37-1.bigWig	05/06/2016 12:54:28	260947323	BIGWIG
File	GSM2148585_CLL_CM_H3K27me3_3240_1-5-47651_CM37-3.bigWig	05/06/2016 13:10:25	252217098	BIGWIG
File	GSM2148587_CLL_CM_H3K4me1_3240_1-5-47651_CM37-2.bigWig	05/06/2016 13:28:17	270110487	BIGWIG
File	GSM2148589_CLL_CM_IgG_3240_1-5-47651_CM37-4.bigWig	05/06/2016 13:38:52	121856008	BIGWIG
File	GSM2148591_CLL_CM_H3K27ac_3873_1-5-606_CM36-17.bigWig	05/06/2016 12:57:31	426204128	BIGWIG
File	GSM2148593_CLL_CM_H3K27me3_3873_1-5-606_CM36-19.bigWig	05/06/2016 13:13:45	592252474	BIGWIG
File	GSM2148595_CLL_CM_H3K4me1_3873_1-5-606_CM36-18.bigWig	05/06/2016 13:31:49	525694642	BIGWIG
File	GSM2148597_CLL_CM_IgG_3873_1-5-606_CM36-20.bigWig	05/06/2016 13:40:20	182643057	BIGWIG
File	GSM2148598_CLL_CM_H3K27ac_4080_1-5-27302_CM37-9.bigWig	05/06/2016 12:56:22	192369079	BIGWIG
File	GSM2148600_CLL_CM_H3K27me3_4080_1-5-27302_CM37-11.bigWig	05/06/2016 13:13:14	288445533	BIGWIG
File	GSM2148602_CLL_CM_H3K4me1_4080_1-5-27302_CM37-10.bigWig	05/06/2016 13:30:40	239959103	BIGWIG
File	GSM2148604_CLL_CM_IgG_4080_1-5-27302_CM37-12.bigWig	05/06/2016 13:39:34	65767603	BIGWIG
File	GSM2148606_CLL_CM_H3K27ac_4189_1-5-48773_CM37-5.bigWig	05/06/2016 12:58:32	228855284	BIGWIG
File	GSM2148608_CLL_CM_H3K27me3_4189_1-5-48773_CM37-7.bigWig	05/06/2016 13:16:04	280265081	BIGWIG
File	GSM2148610_CLL_CM_H3K4me1_4189_1-5-48773_CM37-6.bigWig	05/06/2016 13:33:37	268388734	BIGWIG
File	GSM2148612_CLL_CM_IgG_4189_1-5-48773_CM37-8.bigWig	05/06/2016 13:40:11	58246880	BIGWIG
File	GSM2148614_CLL_CM_H3K27ac_4784_1-5-52817_CM37-13.bigWig	05/06/2016 12:59:40	223413559	BIGWIG
File	GSM2148616_CLL_CM_H3K27me3_4784_1-5-52817_CM37-15.bigWig	05/06/2016 13:17:11	309393261	BIGWIG
File	GSM2148618_CLL_CM_H3K4me1_4784_1-5-52817_CM37-14.bigWig	05/06/2016 13:34:44	291884185	BIGWIG
File	GSM2148620_CLL_CM_IgG_4784_1-5-52817_CM37-16.bigWig	05/06/2016 13:41:45	132590912	BIGWIG
File	GSM2148622_CLL_CM_H3K27ac_5263_1-5-60462_CM36-1.bigWig	05/06/2016 13:03:32	456693302	BIGWIG
File	GSM2148624_CLL_CM_H3K27me3_5263_1-5-60462_CM36-3.bigWig	05/06/2016 13:21:40	511934520	BIGWIG
File	GSM2148625_CLL_CM_H3K4me1_5263_1-5-60462_CM36-2.bigWig	05/06/2016 13:38:24	497644664	BIGWIG
File	GSM2148627_CLL_CM_IgG_5263_1-5-60462_CM36-4.bigWig	05/06/2016 13:42:06	169511557	BIGWIG
File	GSM2148629_CLL_RNA-seq_680_1-5-10787.bigWig	05/06/2016 13:46:19	63681887	BIGWIG
File	GSM2148631_CLL_RNA-seq_1781_1-5-1614.bigWig	05/06/2016 13:42:15	44732930	BIGWIG
File	GSM2148633_CLL_RNA-seq_2613_1-5-6916.bigWig	05/06/2016 13:42:37	47440535	BIGWIG
File	GSM2148635_CLL_RNA-seq_3240_1-5-47651.bigWig	05/06/2016 13:43:57	147902942	BIGWIG
File	GSM2148637_CLL_RNA-seq_3873_1-5-606.bigWig	05/06/2016 13:43:30	85076647	BIGWIG
File	GSM2148638_CLL_RNA-seq_4080_1-5-27302.bigWig	05/06/2016 13:44:16	64018375	BIGWIG
File	GSM2148641_CLL_RNA-seq_4189_1-5-48773.bigWig	05/06/2016 13:44:46	71151008	BIGWIG
File	GSM2148642_CLL_RNA-seq_4333_1-5-11319.bigWig	05/06/2016 13:44:49	50698390	BIGWIG
File	GSM2148644_CLL_RNA-seq_4784_1-5-52817.bigWig	05/06/2016 13:45:38	79313266	BIGWIG
File	GSM2148646_CLL_RNA-seq_5263_1-5-60462.bigWig	05/06/2016 13:46:24	149750265	BIGWIG
